,clust,Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
2577,1,49560,0,0,0,0,0,2770
2578,1,29346,0,150,1,150,1,2773
2579,1,75288,0,36866,20,0,0,2774
2580,1,42366,0,6293,9,0,0,2770
2581,1,151336,651,11400,6,1000,4,2742
2582,1,48363,0,790,3,0,0,2766
2583,1,11529,0,15738,15,0,0,2768
2584,1,61956,0,17500,2,0,0,2755
2585,1,15378,0,25236,9,736,3,2741
2586,1,85346,0,2835,3,0,0,2748
2587,1,215946,0,2125,10,0,0,2740
2588,1,66539,0,27894,17,0,0,2741
2589,1,97131,0,33324,19,1500,3,2727
2590,1,14513,0,0,0,0,0,2731
2591,1,211773,0,23256,30,0,0,2675
2592,1,45742,0,7625,23,250,1,2712
2593,1,39862,0,14152,18,350,2,2727
2594,1,75132,0,53001,23,400,3,2720
2595,1,91296,0,19057,16,0,0,2712
2596,1,117290,0,1754,8,0,0,2717
2597,1,75556,0,2790,6,0,0,2712
2598,1,5103,0,5103,2,0,0,2697
2599,1,10747,0,990,4,500,1,2697
2600,1,31789,0,10220,17,0,0,2699
2601,1,59515,0,3170,5,0,0,2705
2602,1,86913,0,23705,6,0,0,2691
2603,1,49129,0,16921,18,500,1,2692
2604,1,135408,0,62224,15,607,1,2697
2605,1,41152,10074,3250,19,0,0,2669
2606,1,145750,0,10986,12,0,0,2531
2607,1,7041,0,1747,12,0,0,2718
2608,2,273442,0,54625,35,2850,7,2676
2609,1,44514,0,3577,13,0,0,2657
2610,1,96490,0,2000,1,0,0,2665
2611,1,45050,2900,4875,10,500,1,2669
2612,1,91048,0,51580,20,100,1,2669
2613,1,20352,0,1900,5,500,1,2658
2614,1,34294,0,17683,14,0,0,2661
2615,1,59696,2586,63827,22,500,1,2654
2616,1,106155,0,0,0,0,0,2657
2617,1,29244,0,6252,13,0,0,2650
2618,1,27592,0,335,3,0,0,2633
2619,1,16128,0,475,3,0,0,2643
2620,1,51353,0,8114,16,2004,10,2637
2621,1,235422,0,30208,14,0,0,2629
2622,1,7456,0,0,0,0,0,2635
2623,1,33604,0,13619,16,0,0,2633
2624,1,24803,0,0,0,0,0,2623
2625,1,58411,0,2500,1,0,0,2619
2626,1,3273,0,500,1,0,0,2749
2627,1,28480,0,2644,6,0,0,2628
2628,1,46706,0,3344,16,0,0,2609
2629,1,102230,0,3406,5,500,1,2620
2630,1,12096,0,50,1,50,1,2607
2631,1,118487,0,3388,14,0,0,2592
2632,1,20518,0,5580,10,0,0,2600
2633,1,6280,0,1220,6,200,2,2578
2634,1,11700,0,0,0,0,0,2585
2635,1,391,0,9000,1,0,0,2581
2636,1,78305,733,130,3,0,0,2580
2637,1,145214,1692,3500,4,500,1,2560
2638,1,137760,0,64949,13,0,0,2580
2639,1,88563,0,42410,27,0,0,2567
2640,1,25748,0,0,0,0,0,2566
2641,1,27102,0,27102,9,0,0,2563
2642,1,25824,0,17760,20,750,2,2559
2643,1,23054,0,400,3,300,2,2553
2644,1,29150,0,13952,14,0,0,2544
2645,1,37529,0,25706,14,0,0,2558
2646,1,7515,0,13681,18,0,0,2552
2647,1,194576,0,41315,16,550,1,2539
2648,1,24265,0,1854,12,0,0,2550
2649,1,16773,0,140,2,0,0,2525
2650,1,5432,0,1000,2,1000,2,2535
2651,1,110480,0,44191,22,500,1,2539
2652,1,86273,0,35304,15,500,1,2523
2653,1,20674,0,16876,22,0,0,2528
2654,1,8335,0,3750,16,0,0,2522
2655,1,40893,0,1130,3,0,0,2518
2656,2,644881,2600,14350,28,10850,26,2511
2657,1,61081,0,37682,21,2000,4,2509
2658,1,27438,0,2528,6,2528,6,2490
2659,1,14748,0,2210,7,0,0,2497
2660,1,49514,0,4500,22,0,0,2569
2661,1,7457,0,17131,5,0,0,2496
2662,1,97193,0,13338,12,0,0,2502
2663,1,68456,0,6317,5,0,0,2488
2664,1,123842,0,24295,14,0,0,2500
2665,1,61285,0,55027,22,0,0,2412
2666,1,20157,0,1450,3,150,1,2455
2667,1,41073,0,13993,20,0,0,2493
2668,1,21784,0,6208,14,0,0,2483
2669,1,12868,0,1875,8,0,0,2483
2670,1,147862,0,44783,14,0,0,2426
2671,1,11836,0,5075,14,350,1,2479
2672,1,25681,1526,14941,20,2963,16,2468
2673,1,282784,3508,19314,17,3100,7,2460
2674,1,59704,0,57404,14,0,0,2440
2675,1,75279,0,5375,21,0,0,2459
2676,1,66681,0,4478,16,3504,12,2465
2677,1,72085,0,20310,12,150,1,2462
2678,1,2039,0,0,0,0,0,2451
2679,1,2214,0,0,0,0,0,2448
2680,1,16208,0,0,0,0,0,2451
2681,1,25829,0,1375,4,0,0,2444
2682,1,83217,0,3679,4,0,0,2447
2683,1,9520,0,12515,13,0,0,2438
2684,1,103215,0,16726,14,0,0,2427
2685,1,62629,0,36986,14,0,0,2438
2686,1,45603,0,5964,13,0,0,2432
2687,1,44792,0,9463,16,0,0,2430
2688,1,97535,0,0,0,0,0,2418
2689,1,60085,0,14714,17,0,0,2404
2690,1,76938,0,23503,13,0,0,2422
2691,1,2562,0,9075,11,1050,3,2412
2692,1,7685,0,500,4,0,0,2406
2693,1,102942,0,56780,18,0,0,2405
2694,1,7029,0,495,3,0,0,2565
2695,1,2119,0,0,0,0,0,2399
2696,2,207311,0,31000,37,12000,24,2395
2697,1,77753,0,12483,13,0,0,2377
2698,1,171637,0,4300,8,2800,7,2364
2699,1,35243,0,10046,15,1500,3,2356
2700,1,46186,0,9744,14,0,0,2364
2701,1,54810,0,19665,21,0,0,2368
2702,1,25637,0,445,3,0,0,2367
2703,1,35088,0,320,2,0,0,2362
2704,1,73899,0,2745,14,500,1,2362
2705,1,81171,0,3700,4,100,1,2348
2706,1,39418,0,700,3,200,2,2343
2707,1,62124,0,0,0,0,0,2355
2708,1,14134,0,2125,9,0,0,2312
2709,2,405499,1000,72318,46,9729,29,2329
2710,1,20353,0,1729,5,0,0,2298
2711,1,93154,0,30752,21,0,0,2333
2712,1,9492,0,781,6,250,1,2320
2713,1,18369,0,800,4,700,3,2327
2714,1,32824,0,1660,5,100,1,2339
2715,2,109416,0,73665,39,2200,5,2327
2716,1,28312,0,1726,13,0,0,2335
2717,1,78462,0,20291,14,0,0,2311
2718,1,32740,0,10722,4,0,0,2315
2719,1,57293,0,1000,1,0,0,2319
2720,1,174743,0,27460,12,0,0,2326
2721,1,59486,0,3517,4,0,0,2315
2722,1,211355,0,11238,12,0,0,2294
2723,1,56805,0,16617,17,0,0,2307
2724,1,278258,0,1000,1,0,0,2298
2725,1,18545,0,25053,22,0,0,2304
2726,1,5570,0,9094,26,0,0,2287
2727,1,44690,0,24779,15,1000,2,2297
2728,1,127835,0,52700,21,0,0,2301
2729,1,32540,0,44283,17,100,1,2297
2730,1,54396,629,34007,16,0,0,2283
2731,1,162840,0,57382,15,0,0,2277
2732,1,109441,0,6500,10,4000,8,2237
2733,1,7369,0,0,0,0,0,2277
2734,1,16378,0,0,0,0,0,2272
2735,1,39859,0,3675,8,0,0,2272
2736,1,44214,0,24928,13,0,0,2259
2737,1,73102,0,18156,20,0,0,2272
2738,1,3552,0,10597,17,0,0,2264
2739,1,71593,0,22666,17,0,0,2266
2740,1,74072,0,50272,39,0,0,2264
2741,1,42970,0,7889,14,0,0,2256
2742,1,23385,0,18303,15,150,1,2248
2743,1,51176,0,40397,16,0,0,2243
2744,1,12426,0,0,0,0,0,2238
2745,1,10062,0,2000,9,0,0,2242
2746,1,34790,0,0,0,0,0,2272
2747,1,95759,0,9198,12,6195,8,2231
2748,1,51592,0,18678,9,0,0,2230
2749,1,23294,0,420,4,0,0,2228
2750,1,33398,0,14086,15,0,0,2223
2751,1,229576,0,9030,19,9000,18,2217
2752,1,60250,0,43071,12,0,0,2214
2753,1,81871,0,23068,20,0,0,2222
2754,1,259529,0,700,3,200,2,2210
2755,1,430,0,220,1,0,0,2196
2756,1,75949,0,952,4,0,0,2195
2757,1,44206,0,22598,14,500,1,2247
2758,1,125274,0,3150,4,550,2,2194
2759,1,104670,0,3993,12,0,0,2202
2760,1,282971,0,5780,16,300,3,2192
2761,1,28731,0,29782,11,0,0,2182
2762,1,16965,1651,2475,13,0,0,2182
2763,1,50658,1674,1600,3,500,1,2174
2764,1,124681,0,23392,39,2287,5,2173
2765,1,74352,0,17868,15,0,0,2188
2766,1,70308,0,41704,19,0,0,2186
2767,1,98722,0,18012,19,50,1,2178
2768,1,79020,0,3422,10,0,0,2179
2769,1,28335,0,400,3,0,0,2161
2770,1,22011,0,0,0,0,0,2167
2771,1,49436,0,33836,13,0,0,2167
2772,1,145072,0,15000,4,0,0,2152
2773,1,8992,0,9113,11,0,0,2145
2774,1,72497,0,24279,13,0,0,2161
2775,2,187999,0,52429,49,4550,24,2184
2776,1,62335,0,500,1,0,0,2147
2777,1,41556,0,26682,4,0,0,2131
2778,1,15436,0,6147,13,0,0,2138
2779,1,109618,0,14159,11,0,0,2138
2780,1,182228,0,41048,12,0,0,2139
2781,1,1000,0,0,0,0,0,2126
2782,1,36699,0,2500,13,0,0,2119
2783,1,135828,0,34495,28,450,2,2142
2784,1,39098,0,18992,14,0,0,2129
2785,1,20713,0,13421,12,400,1,2104
2786,1,18959,0,0,0,0,0,2115
2787,1,28010,0,150,3,0,0,2115
2788,1,148976,0,2650,3,650,2,2108
2789,2,126680,0,18248,39,4723,31,2108
2790,1,664,0,0,0,0,0,2108
2791,1,18533,0,27904,14,0,0,2102
2792,1,202168,0,12463,18,0,0,2098
2793,1,4653,2433,0,0,0,0,2094
2794,1,37839,0,11512,16,0,0,2084
2795,1,29196,0,7011,15,0,0,2082
2796,1,38378,0,1600,4,600,3,2091
2797,1,66716,0,22571,16,200,1,2082
2798,1,7500,0,0,0,0,0,2084
2799,1,47992,0,645,4,450,1,2073
2800,1,85823,0,0,0,0,0,2074
2801,1,32323,0,1250,3,0,0,2074
2802,2,87633,0,69237,37,4050,9,2068
2803,1,104523,0,4000,2,0,0,2073
2804,1,60856,0,17332,8,0,0,2076
2805,1,15526,0,2750,15,0,0,2063
2806,1,83781,0,35151,22,200,1,2066
2807,1,17681,0,500,1,0,0,2059
2808,1,76909,0,18405,12,0,0,2066
2809,1,22084,0,2773,10,0,0,2054
2810,1,50783,0,11595,15,0,0,2060
2811,1,43220,0,4985,20,100,1,2041
2812,1,41275,0,0,0,0,0,2035
2813,1,13738,0,6485,18,900,5,2042
2814,1,32270,0,0,0,0,0,2040
2815,1,22053,0,39810,27,0,0,2042
2816,1,32708,0,11556,13,0,0,2035
2817,1,7108,0,5598,8,2500,5,2026
2818,1,47056,0,0,0,0,0,2031
2819,1,112197,0,32108,16,0,0,2013
2820,1,106757,0,51234,13,0,0,2013
2821,1,105294,0,56281,26,850,5,2021
2822,1,180481,1249,18315,25,3100,7,2019
2823,1,169139,0,9500,5,0,0,2019
2824,1,92406,0,9402,26,750,2,1999
2825,1,41150,0,0,0,0,0,2000
2826,1,3831,0,2,4,0,0,2013
2827,1,48014,0,0,0,0,0,2005
2828,1,19078,0,200,1,200,1,1999
2829,1,3965,0,8228,12,0,0,2003
2830,1,37965,0,2250,5,0,0,1998
2831,1,69884,0,89360,24,450,2,1990
2832,1,24557,0,18957,20,0,0,1996
2833,1,16733,0,1000,1,0,0,1983
2834,1,41824,0,2100,3,0,0,1982
2835,1,8188,0,500,1,500,1,1985
2836,1,36146,0,4091,10,3091,9,1975
2837,1,37331,0,0,0,0,0,1970
2838,1,15000,0,15000,1,0,0,1976
2839,1,232194,0,46165,17,0,0,1978
2840,1,8557,0,200622,5,622,3,1955
2841,1,1000,0,1000,1,0,0,1970
2842,1,84179,0,22397,19,0,0,1976
2843,1,66590,0,1300,13,0,0,1975
2844,1,66445,0,22276,13,0,0,1975
2845,1,174286,0,11850,18,2100,5,1950
2846,1,33951,0,12279,14,0,0,1963
2847,1,27204,0,7627,16,0,0,1968
2848,1,16442,0,0,0,0,0,1962
2849,1,39669,0,31989,14,0,0,1955
2850,1,8063,0,18250,5,0,0,1950
2851,1,15243,0,675,3,0,0,1944
2852,1,17603,2543,7247,14,0,0,1958
2853,1,66466,0,86952,22,0,0,1956
2854,1,52537,0,49146,19,100,2,1944
2855,1,51172,0,500,4,0,0,1939
2856,1,56186,0,27538,20,400,4,1926
2857,1,18074,0,1625,6,0,0,1765
2858,1,31759,0,0,0,0,0,1922
2859,1,34007,0,440,2,0,0,1937
2860,1,28338,0,90,2,0,0,1936
2861,1,28693,0,8229,20,0,0,1937
2862,1,15036,0,7917,8,0,0,1935
2863,1,26797,0,0,0,0,0,1928
2864,1,79192,0,14404,21,150,1,2080
2865,1,83651,0,14809,18,1997,3,1914
2866,1,19128,0,10595,27,0,0,1919
2867,1,11245,0,0,0,0,0,1920
2868,1,18735,0,4100,19,0,0,1913
2869,1,43310,0,11943,14,0,0,1804
2870,1,51142,0,5000,3,0,0,1874
2871,1,127588,0,11297,11,0,0,1906
2872,1,43304,0,3750,4,250,2,1887
2873,1,33064,0,300,3,0,0,1895
2874,1,10424,0,0,0,0,0,1894
2875,1,6517,0,2025,8,0,0,1900
2876,1,47160,0,0,0,0,0,1898
2877,1,15584,0,2875,16,0,0,1894
2878,1,164222,0,7300,5,800,3,1892
2879,1,248738,0,500,1,0,0,1888
2880,1,25853,0,23163,18,0,0,1886
2881,1,113183,0,4200,8,600,5,1865
2882,1,153664,0,55567,17,0,0,1881
2883,1,21285,0,2375,12,0,0,1879
2884,1,70353,0,2986,15,150,2,1879
2885,1,39728,0,16359,11,0,0,1860
2886,1,28294,0,0,0,0,0,1865
2887,1,109505,0,15766,23,0,0,1867
2888,1,78317,0,34282,35,2537,11,1859
2889,1,20969,0,40234,13,150,1,1831
2890,1,36398,0,9704,22,0,0,1858
2891,1,166199,6168,10550,5,50,1,1851
2892,1,147770,0,64517,31,450,4,1831
2893,1,16875,0,500,1,0,0,1838
2894,1,17060,0,0,0,0,0,1836
2895,1,44101,0,57114,19,0,0,1829
2896,1,142729,0,0,0,0,0,1823
2897,1,23578,0,16366,17,500,1,1830
2898,1,19881,0,800,4,800,4,1822
2899,1,62960,0,50255,10,0,0,1824
2900,1,16685,0,400,2,0,0,1817
2901,1,33405,0,1600,3,0,0,1808
2902,1,37211,0,23007,18,0,0,1817
2903,1,2900,0,2900,29,2900,29,1804
2904,1,99226,0,5796,12,0,0,1811
2905,1,31899,0,29816,20,500,1,1804
2906,1,17769,0,5165,10,0,0,1807
2907,1,50212,0,1507,7,500,1,1801
2908,1,32125,0,1010,4,500,2,1795
2909,1,12120,0,1000,1,0,0,1802
2910,1,82352,0,5760,18,0,0,1797
2911,1,6286,0,230,3,0,0,1788
2912,1,17326,0,0,0,0,0,1787
2913,1,32234,0,17001,13,0,0,1780
2914,1,60386,2738,24356,14,1565,1,1785
2915,1,56174,0,6589,15,0,0,1768
2916,1,81144,0,34664,17,0,0,1769
2917,1,51737,0,3119,19,0,0,1774
2918,1,95537,0,29226,17,150,1,1774
2919,1,36311,0,100,1,100,1,1766
2920,1,23518,0,11843,13,0,0,1768
2921,1,34042,0,3463,14,250,1,1761
2922,1,19591,0,4437,8,0,0,1772
2923,1,46455,0,6817,11,0,0,1763
2924,1,89413,0,24667,21,0,0,1767
2925,1,169546,0,68315,24,600,2,1761
2926,1,17135,0,60,2,0,0,1747
2927,1,72253,0,29227,16,0,0,1752
2928,1,8344,0,1500,2,500,1,1753
2929,1,52718,0,11540,11,0,0,1755
2930,1,23933,0,10144,15,0,0,1804
2931,3,179207,0,7041,6,0,0,3169
2932,3,76177,0,31922,16,0,0,3057
2933,3,11472,0,9068,14,0,0,3290
2934,1,131635,0,60315,9,0,0,2756
2935,1,124027,0,8698,12,0,0,2952
2936,1,15138,0,140,3,0,0,2993
2937,1,43229,0,5000,1,0,0,2644
2938,2,310226,0,61894,28,1700,9,2900
2939,1,27043,0,0,0,0,0,2814
2940,3,55381,0,0,0,0,0,3600
2941,3,53983,0,24862,13,0,0,3512
2942,3,59179,0,18908,15,0,0,3530
2943,3,43510,0,4850,6,350,2,3328
2944,3,32886,0,3606,10,0,0,3281
2945,3,7015,0,1150,3,150,2,3398
2946,3,19627,0,500,1,500,1,3340
2947,3,79903,0,6600,13,3300,9,3162
2948,3,28464,0,5167,16,0,0,3344
2949,3,9768,0,7069,8,100,1,3242
2950,3,18522,0,4100,8,600,5,3256
2951,3,55086,0,525,3,400,2,3293
2952,3,158986,0,3558,14,0,0,3404
2953,3,18939,0,855,3,0,0,3216
2954,3,242018,0,3050,3,550,2,3218
2955,3,61474,0,47717,14,0,0,3354
2956,3,53892,1619,28641,20,0,0,3131
2957,3,23315,0,705,5,50,1,3309
2958,1,33918,0,145,3,0,0,3012
2959,3,65926,0,11639,17,0,0,3362
2960,3,67753,0,18303,15,0,0,3134
2961,3,49280,0,22370,16,0,0,3312
2962,3,97606,0,42980,24,0,0,3355
2963,3,36861,0,4642,16,1200,3,3350
2964,3,49749,0,13609,18,0,0,3265
2965,3,36300,0,450,2,350,1,3329
2966,3,80500,0,16368,16,0,0,3146
2967,3,8210,0,9122,16,0,0,3312
2968,3,40257,0,12885,31,0,0,3237
2969,3,31930,6153,1337,6,267,1,3330
2970,3,9154,0,0,0,0,0,3260
2971,3,54345,0,1850,8,0,0,3348
2972,3,38835,0,2625,11,500,1,3378
2973,3,4858,0,0,0,0,0,3294
2974,3,56745,0,6000,3,0,0,3280
2975,3,87507,0,17714,19,0,0,3274
2976,3,84126,0,5858,11,4358,10,3159
2977,3,27566,0,6362,24,0,0,3279
2978,3,22805,0,26334,27,1800,6,3294
2979,3,38508,0,13523,13,0,0,3279
2980,1,8184,0,0,0,0,0,2832
2981,3,12263,0,325,1,325,1,3224
2982,3,89576,0,20333,15,0,0,3099
2983,3,183303,4361,11500,3,500,1,3281
2984,3,326201,0,19350,14,0,0,3119
2985,3,132894,0,34540,15,0,0,3106
2986,3,12881,0,500,1,0,0,3244
2987,3,114037,0,14000,7,500,1,3201
2988,3,71682,0,11662,11,0,0,3173
2989,3,94016,0,4773,6,0,0,3161
2990,2,71263,0,80554,41,0,0,2987
2991,3,16341,0,0,0,0,0,3190
2992,3,60331,0,17878,27,0,0,3036
2993,3,47966,2947,51615,11,650,3,3145
2994,1,148086,0,32551,14,0,0,2913
2995,3,15279,0,17984,19,300,1,3139
2996,3,0,0,5491,18,2116,5,3204
2997,3,52885,0,1600,6,100,1,3020
2998,3,36844,0,21715,16,0,0,3161
2999,2,142527,1000,24091,47,4650,24,3206
3000,1,20390,0,2500,1,0,0,2528
3001,3,29182,0,50698,14,0,0,2999
3002,3,65207,0,34832,18,1450,4,3115
3003,3,568,0,710,3,0,0,3053
3004,3,30759,0,510,3,0,0,3195
3005,3,276,0,2396,3,396,1,3042
3006,3,22496,0,9712,14,500,1,3180
3007,1,23846,0,9177,6,0,0,2678
3008,3,26505,0,0,0,0,0,3102
3009,1,72131,0,7681,17,0,0,2390
3010,3,24406,0,5005,14,0,0,3127
3011,3,63193,0,20372,14,100,1,3036
3012,1,23179,0,0,0,0,0,2794
3013,3,14710,0,3500,2,0,0,3149
3014,2,74073,0,45526,41,200,1,2976
3015,1,43348,0,68846,25,200,1,2869
3016,1,97424,0,63796,17,0,0,2873
3017,3,20603,0,115,5,0,0,3054
3018,1,92097,2194,20450,8,1850,3,2825
3019,1,31520,0,130,2,0,0,2858
3020,3,29350,0,27703,15,0,0,3020
3021,1,20537,0,44791,21,2612,4,1569
3022,1,17376,0,4920,11,0,0,2265
3023,1,24563,0,5718,8,4218,5,1776
3024,3,52562,0,23773,15,600,2,3021
3025,1,48224,0,0,0,0,0,2888
3026,1,13271,0,0,0,0,0,1435
3027,3,129919,719,7150,5,650,2,3053
3028,3,17893,0,9623,13,0,0,3074
3029,1,52693,0,947,4,0,0,2374
3030,3,50895,0,29618,15,0,0,2980
3031,1,36459,0,7573,17,5473,15,2885
3032,1,68532,0,68704,21,0,0,2822
3033,1,34862,0,2725,5,0,0,3004
3034,1,20391,0,90,3,0,0,2884
3035,1,178010,0,5500,4,500,1,2777
3036,1,20773,0,13619,14,0,0,2765
3037,1,264735,0,6980,17,0,0,2894
3038,1,45883,2611,5647,11,0,0,1464
3039,1,36978,0,100,1,100,1,3033
3040,3,449205,1121,4750,9,3250,8,3071
3041,1,45005,0,0,0,0,0,2934
3042,3,45533,0,56208,16,0,0,2963
3043,1,26513,0,7670,14,0,0,2678
3044,1,20417,0,5000,1,0,0,3013
3045,3,7490,0,0,0,0,0,3042
3046,1,14394,0,935,4,150,2,2754
3047,1,103888,0,4379,3,4379,3,2238
3048,1,61191,0,8502,17,0,0,2112
3049,3,7329,0,10639,16,0,0,2993
3050,1,12688,0,0,0,0,0,2993
3051,1,106921,0,26666,13,0,0,2581
3052,1,31668,2576,1800,3,300,2,2271
3053,1,34996,0,6313,14,150,1,2909
3054,1,23099,0,300,3,300,3,2292
3055,3,109133,0,21378,16,0,0,2989
3056,1,103586,0,4000,7,3900,6,2726
3057,1,45575,0,23223,17,0,0,2964
3058,3,76430,0,13653,17,0,0,3018
3059,1,18059,0,0,0,0,0,2019
3060,1,188759,0,3082,3,0,0,2817
3061,3,36953,0,25598,16,0,0,2997
3062,3,27155,0,47252,15,300,1,3001
3063,1,89112,4670,28670,29,0,0,2680
3064,1,72768,0,290,3,0,0,2762
3065,1,23178,0,0,0,0,0,2351
3066,1,25676,0,0,0,0,0,1597
3067,3,63190,0,18950,13,250,1,3041
3068,1,1666,0,980,3,0,0,2761
3069,1,105544,0,31001,16,500,1,2888
3070,1,206287,1761,11294,20,150,1,2819
3071,1,40255,0,2975,13,750,2,2880
3072,1,5317,0,0,0,0,0,2992
3073,1,7606,0,29307,17,0,0,2930
3074,1,43255,0,2691,3,750,1,2864
3075,1,22414,0,1094,3,0,0,2957
3076,3,92225,0,48276,19,350,1,2972
3077,1,127199,0,2563,14,0,0,2917
3078,1,12176,0,875,7,0,0,2268
3079,1,142929,0,40826,23,0,0,2803
3080,1,28670,0,11727,11,0,0,2980
3081,3,82122,0,700,3,700,3,3044
3082,2,54637,0,21181,27,4673,21,2927
3083,1,6181,0,2000,9,0,0,2878
3084,1,25485,0,9655,10,2800,8,2798
3085,1,16136,0,0,0,0,0,1177
3086,1,128213,0,7956,13,500,1,2522
3087,1,92492,0,11029,6,0,0,2839
3088,1,85412,0,25102,16,500,1,2816
3089,1,46003,0,1340,7,0,0,2698
3090,1,95982,0,3630,3,0,0,2623
3091,1,20529,0,0,0,0,0,2644
3092,1,28254,0,17117,19,1050,6,2692
3093,1,26101,0,3900,15,3900,15,2222
3094,1,50939,0,16453,16,0,0,2753
3095,1,35039,0,174,1,0,0,2314
3096,2,175501,1000,34318,36,7974,19,2691
3097,1,1439,0,80,2,0,0,2684
3098,1,214674,0,25688,23,2500,5,2607
3099,1,38429,0,1004,2,1004,2,2521
3100,1,22865,0,1750,7,0,0,2375
3101,1,23033,0,7910,15,0,0,2765
3102,1,103172,0,3125,3,0,0,2416
3103,1,23448,0,36941,18,700,3,2675
3104,1,115161,0,9050,18,3050,15,2417
3105,2,58382,0,11327,32,4800,23,2480
3106,1,156766,0,23375,27,0,0,2840
3107,1,34137,0,335,5,0,0,2593
3108,1,17219,0,6167,10,3757,6,2627
3109,1,43823,0,500,1,0,0,2717
3110,1,63364,0,15415,11,0,0,2560
3111,1,18497,0,14138,12,0,0,2643
3112,1,23173,0,7843,8,0,0,2565
3113,1,51367,0,40004,24,0,0,2434
3114,1,34894,0,13955,17,0,0,2447
3115,1,7422,0,2229,3,0,0,2653
3116,1,16090,0,850,6,850,6,2592
3117,1,2784,0,0,0,0,0,2066
3118,1,54177,0,45403,15,500,1,2123
3119,1,29326,0,23061,7,0,0,2497
3120,1,26164,2556,0,0,0,0,2566
3121,1,29518,0,2702,12,0,0,2532
3122,1,29754,6396,500,1,0,0,2655
3123,1,8000,0,0,0,0,0,941
3124,1,69788,0,1500,3,1500,3,2705
3125,1,38042,0,7658,17,0,0,2606
3126,1,23894,0,6000,3,0,0,2705
3127,1,110628,0,63759,13,0,0,2654
3128,1,10839,0,190,1,190,1,2341
3129,1,47513,0,19904,13,0,0,2516
3130,1,16321,0,0,0,0,0,2710
3131,1,37550,0,0,0,0,0,2579
3132,1,37936,0,6211,12,0,0,2719
3133,1,38061,0,34227,18,3600,8,2649
3134,1,25934,0,370,3,0,0,2565
3135,1,54942,0,4200,10,4200,10,2610
3136,1,139423,0,54152,25,500,3,2677
3137,2,298505,0,130647,32,600,2,2483
3138,1,98753,0,1475,5,0,0,2619
3139,1,25157,0,830,3,0,0,2732
3140,1,24134,0,1250,3,0,0,2390
3141,1,6628,0,2125,8,0,0,2539
3142,1,14504,0,0,0,0,0,2329
3143,1,36665,0,3250,19,0,0,2951
3144,1,17481,0,1396,3,0,0,586
3145,1,33111,0,0,0,0,0,2461
3146,1,89237,0,37668,18,0,0,2533
3147,1,93028,0,40887,22,0,0,2507
3148,1,89094,0,55865,13,0,0,2404
3149,1,11109,0,53627,13,0,0,2623
3150,1,14957,0,0,0,0,0,2634
3151,1,17823,0,15323,8,0,0,1453
3152,1,8485,0,0,0,0,0,2111
3153,1,56756,0,10851,14,0,0,2068
3154,1,99196,0,28334,16,0,0,2595
3155,1,21736,0,6672,10,0,0,2544
3156,1,11324,0,11082,11,0,0,2661
3157,1,60109,0,2300,6,2300,6,2501
3158,1,129887,0,26810,10,810,3,2566
3159,1,18150,0,240,2,0,0,2538
3160,1,57432,0,13422,19,5100,12,2546
3161,1,32659,0,3614,14,0,0,2553
3162,1,103203,0,3200,4,200,2,1556
3163,1,27122,0,0,0,0,0,2630
3164,1,40252,0,1375,4,0,0,2565
3165,1,194816,0,20822,25,6647,12,2424
3166,1,65460,0,0,0,0,0,2493
3167,1,17863,0,0,0,0,0,2028
3168,1,28443,0,53065,18,150,1,2462
3169,1,15655,0,2807,12,957,4,2476
3170,1,38307,0,1500,3,1500,3,2151
3171,1,15135,0,13357,14,0,0,2579
3172,1,73601,0,12902,36,2000,4,2624
3173,1,31489,0,21950,21,0,0,2216
3174,1,48852,0,1058,3,0,0,2278
3175,1,188883,0,5500,3,0,0,2613
3176,1,37212,0,0,0,0,0,2455
3177,1,43285,0,745,3,0,0,2436
3178,1,10758,0,0,0,0,0,1777
3179,1,40926,0,1725,7,0,0,2453
3180,1,10915,0,5455,15,0,0,2473
3181,1,38580,0,4337,7,0,0,2168
3182,1,26650,0,4652,11,4652,11,1958
3183,1,25268,888,4566,8,800,3,2126
3184,1,9338,0,200,1,200,1,2371
3185,1,67070,0,34600,27,2100,10,2416
3186,1,19382,0,195,2,0,0,2545
3187,1,25205,0,0,0,0,0,2532
3188,1,9634,0,9634,5,0,0,2146
3189,1,18954,0,550,3,550,3,2465
3190,1,41279,0,8682,14,0,0,2241
3191,1,56624,0,12311,14,0,0,2491
3192,1,11021,0,115,2,0,0,2449
3193,1,4096,0,3802,8,0,0,2433
3194,1,5199,0,28100,16,0,0,2592
3195,1,41072,0,3751,15,0,0,2378
3196,1,83623,0,2692,6,900,4,2395
3197,1,15920,0,2500,1,0,0,2466
3198,1,50674,0,22073,12,0,0,1615
3199,1,55461,0,31658,17,500,2,2315
3200,1,93264,0,3250,19,0,0,2369
3201,1,115154,0,13466,17,500,1,2440
3202,1,24920,0,375,3,0,0,2067
3203,1,64924,0,14971,13,0,0,1989
3204,1,25210,0,14500,5,500,1,2138
3205,1,41247,0,0,0,0,0,2407
3206,1,5929,0,168,7,0,0,2371
3207,1,14457,2288,1875,8,0,0,2409
3208,1,29067,0,485,3,250,1,2147
3209,1,112164,0,16802,14,0,0,2188
3210,1,44764,0,5539,6,0,0,2081
3211,1,38997,0,5158,18,0,0,2399
3212,1,115215,0,5824,7,0,0,2096
